station_id,station_name,lat,lon,has_predictions,tidal_range,max_level,min_level,range_size
8770625,"UMBRELLA POINT, TRINITY BAY, TX                                   ",29.680,-94.868,1,2.813,8.293,5.48,S
8775296,"USS Lexington, Corpus Christi Bay, TX                             ",27.812,-97.390,1,1.077,5.46,4.383,S
8779739,"W QUEEN ISABELLA CAUSEWAY, PORT ISABEL, TX                        ",26.072,-97.192,0,,,,
8776687,"YARBROUGH PASS, TX                                                ",27.167,-97.433,0,,,,
8639519,"BELLS MILL CREEK, VA                                              ",36.710,-76.268,0,,,,
8638923,"BROAD BAY CANAL EAST, VA                                          ",36.902,-76.062,0,,,,
8638421,"BURWELL BAY, JAMES RIVER, VA                                      ",37.057,-76.668,0,,,,
8632366,"CAPE CHARLES HBR (U.S. G. WHARF), VA                              ",37.263,-76.020,0,,,,
8638999,"Cape Henry, VA                                                    ",36.930,-76.007,0,,,,
8638942,"CARTERS POINT #1, VA                                              ",36.905,-76.037,0,,,,
8638946,"CARTERS POINT #2, VA                                              ",36.903,-76.047,0,,,,
8638978,"CAVALIER YACHT CLUB,LINKHORN BAY, VA                              ",36.868,-76.005,0,,,,
8638901,"CBBT, Chesapeake Channel, VA                                      ",37.033,-76.083,1,4.585,8.22,3.635,S
8638866,"CHES BAY BR TEST FAC (BACKUP), VA                                 ",36.967,-76.113,0,,,,
8638865,"CHES. BAY TEST FACILITY, VA                                       ",36.967,-76.113,0,,,,
8638863,"Chesapeake Bay Bridge Tunnel, VA                                  ",36.967,-76.113,1,4.496,29.122,24.626,S
8638979,"Chesapeake Light, VA                                              ",36.905,-75.697,0,,,,
8638491,"Chester, James River, VA                                          ",37.383,-77.378,0,,,,
8630308,"CHINCOTEAGUE CHANNEL, SOUTH END, VA                               ",37.907,-75.405,1,3.553,6.436,2.883,S
8630249,"CHINCOTEAGUE, USCG STATION, VA                                    ",37.932,-75.383,1,3.264,6.248,2.984,S
8638449,"CLAREMONT, JAMES RIVER, VA                                        ",37.232,-76.948,0,,,,
8635150,"Colonial Beach, Potomac River, VA                                 ",38.252,-76.960,1,3.038,5.1,2.062,S
8635027,"Dahlgren, VA                                                      ",38.320,-77.037,1,2.868,18.553,15.685,S
8639414,"DEEP CREEK ENTRANCE, VA                                           ",36.755,-76.293,0,,,,
8631935,"Delmarva GPS Buoy, VA                                             ",37.088,-75.547,0,,,,
8638864,"EDL GAGE CHES BAY BR TUNNEL TEST, VA                              ",36.967,-76.113,0,,,,
8636749,"FISHING BAY, VA                                                   ",37.542,-76.333,0,,,,
8636128,"FLEET PT, GREAT WICOMICO RIVER, VA                                ",37.813,-76.275,0,,,,
8638017,"FORT EUSTIS (MARAD), JAMES RIVER, VA                              ",37.138,-76.623,1,3.714,28.651,24.937,S
8632869,"GASKINS PT., OCCOHANNOCK CREEK, VA                                ",37.557,-75.917,1,2.641,4.148,1.507,S
8637624,"Gloucester Point, VA                                              ",37.247,-76.500,1,4.195,5.187,0.992,S
8630316,"HARBOR OF REFUGE, CHINCOTEAGUE, VA                                ",37.903,-75.407,0,,,,
8633091,"HARBORTON, PUNGOTEAGUE CREEK, VA                                  ",37.667,-75.833,0,,,,
8638481,"Hopewell, VA                                                      ",37.313,-77.270,1,3.434,6.467,3.033,S
8637712,"Jamestown Wharf, VA                                               ",37.220,-76.791,1,3.248,22.956,19.708,S
8630111,"JESTERS ISLAND, CHINCOTEAGUE BAY, VA                              ",37.982,-75.302,1,1.688,3.329,1.641,S
8638476,"Jordan Point, James River, VA                                     ",37.313,-77.223,0,,,,
8638424,"Kingsmill, VA                                                     ",37.220,-76.663,1,3.823,12.023,8.2,S
8632201,"KIPTOPEKE BEACH (BACKUP), VA                                      ",37.167,-75.988,0,,,,
8632200,"Kiptopeke, VA                                                     ",37.165,-75.988,1,4.487,7.457,2.97,S
8638671,"Lafayette River, VA                                               ",36.884,-76.276,1,4.377,30.855,26.478,S
8638445,"Lanexa, Chickahominy River, VA                                    ",37.403,-76.912,1,3.752,5.927,2.175,S
8636653,"Lester Manor, VA                                                  ",37.583,-76.990,1,4.142,1.877,-2.265,S
8635750,"Lewisetta, VA                                                     ",37.995,-76.465,1,2.293,6.682,4.389,S
8638916,"LONG CREEK, LYNNHAVEN BAY, VA                                     ",36.903,-76.070,0,,,,
8638905,"LYNNHAVEN FISHING PIER, VA                                        ",36.917,-76.078,0,,,,
8639348,"Money Point, VA                                                   ",36.778,-76.302,1,4.746,25.668,20.922,S
8639908,"MUNDEN POINT, NORTH LANDING RIVER, VA                             ",36.577,-76.038,0,,,,
8636654,"NEW MILL CREEK, (GREYS POINT), VA                                 ",37.583,-76.418,0,,,,
8637590,"NEW POINT, COMFORT SHOAL, VA                                      ",37.257,-76.222,0,,,,
8637289,"NEW POINT, VA                                                     ",37.347,-76.273,0,,,,
8637589,"NEW PT.COMFORT SHOAL, (BACKUP), VA                                ",37.257,-76.222,0,,,,
8631591,"Oyster Harbor, VA                                                 ",37.288,-75.925,0,,,,
8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD, VA                            ",36.822,-76.293,1,4.538,10.317,5.779,S
8638489,"Puddledock, VA                                                    ",37.267,-77.372,1,4.675,8.415,3.74,S
8635257,"Rappahannock Bend, VA                                             ",38.213,-77.243,1,3.116,22.749,19.633,S
8632837,"Rappahannock Light, VA                                            ",37.538,-76.015,1,2.367,27.656,25.289,S
8636941,"Richmond Deepwater Terminal, James River, VA                      ",37.460,-77.421,1,4.393,5.831,1.438,S
8638495,"Richmond River Locks, James River, VA                             ",37.525,-77.420,1,5.216,3.869,-1.347,S
8639214,"RUDEE HEIGHTS, LAKE WESLEY, VA                                    ",36.825,-75.975,0,,,,
8639207,"Rudee Inlet, VA                                                   ",36.832,-75.973,1,5.708,7.358,1.65,S
8631542,"SAND SHOAL INLET, COBB ISLAND, VA                                 ",37.302,-75.778,0,,,,
8639428,"SANDBRIDGE, VA                                                    ",36.692,-75.920,0,,,,
8633777,"SAXIS, STARLING CREEK,                                            ",37.922,-75.728,1,3.845,6.924,3.079,S
8633362,"SCHOONER BAY, VA                                                  ",37.763,-75.773,0,,,,
8638433,"Scotland, VA                                                      ",37.185,-76.783,1,3.394,10.813,7.419,S
8638610,"Sewells Point, VA                                                 ",36.947,-76.330,1,4.412,8.048,3.636,S
8639219,"SOUTH END, LAKE RUDEE, VA                                         ",36.825,-75.982,0,,,,
8633532,"Tangier Island, VA                                                ",37.828,-75.993,1,2.333,4.844,2.511,S
8638450,"Tettington, James River, VA                                       ",37.240,-76.943,1,2.923,21.657,18.734,S
8638888,"VA. PILOTS DOCK, LYNNHAVEN INLET, VA                              ",36.907,-76.090,0,,,,
8631044,"Wachapreague, VA                                                  ",37.608,-75.686,1,6.418,7.853,1.435,S
8630441,"WALLOPS ISLAND, VA                                                ",37.842,-75.478,0,,,,
8635985,"Wares Wharf, VA                                                   ",37.873,-76.783,1,3.117,5.824,2.707,S
8638868,"WELL D, CHES BAY BR TUNNEL TEST, VA                               ",36.967,-76.113,0,,,,
8638869,"WELL J, CHES BAY BR TUNNEL TEST, VA                               ",36.967,-76.113,0,,,,
8638339,"Western Branch, VA                                                ",36.823,-76.399,1,4.499,31.098,26.599,S
8638464,"Wilcox Wharf, VA                                                  ",37.315,-77.098,1,3.306,7.11,3.804,S
8636581,"WINDMILL POINT (BACKUP), VA                                       ",37.615,-76.302,0,,,,
8636580,"Windmill Point, VA                                                ",37.616,-76.290,1,2.466,4.198,1.732,S
8637722,"York Spit Light, VA                                               ",37.210,-76.253,0,,,,
8637689,"Yorktown USCG Training Center, VA                                 ",37.227,-76.479,1,4.209,8.661,4.452,S
9441187,"Aberdeen, WA                                                      ",46.968,-123.853,1,14.666,19.348,4.682,M
9446281,"ALLYN, WA                                                         ",47.383,-122.823,0,,,,
9440571,"ALTOONA, COLUMBIA RIVER, WA                                       ",46.265,-123.653,0,,,,
9448794,"ANACORTES, FIDALGO ISLAND, WA                                     ",48.518,-122.620,0,,,,
9446491,"ARLETTA, WA                                                       ",47.280,-122.652,0,,,,
9449932,"Armitage Island, WA                                               ",48.535,-122.797,1,12.406,13.349,0.943,M
9445133,"Bangor, WA                                                        ",47.748,-122.727,1,16.205,15.351,-0.854,L
9440483,"Barlow Point,                                                     ",46.152,-123.039,1,7.465,31.66,24.195,S
9446742,"BARRON POINT, LITTLE SKOOKUM INLET ENT, WA                        ",47.157,-123.008,0,,,,
9440846,"BAY CENTER, PALIX RIVER, WILLAPA BAY, WA                          ",46.623,-123.945,0,,,,
9440079,"Beacon Rock State Park,                                           ",45.620,-122.020,1,2.327,35.374,33.047,S
9449211,"BELLINGHAM, WA                                                    ",48.745,-122.495,0,,,,
9449679,"Blaine, Drayton Harbor, WA                                        ",48.992,-122.765,1,13.984,12.806,-1.178,M
9448614,"BOWMAN BAY, FIDALGO ISLAND, WA                                    ",48.415,-122.652,1,11.927,13.091,1.164,M
9445958,"BREMERTON, WA                                                     ",47.562,-122.623,1,16.767,15.707,-1.06,L
9445832,"BROWNSVILLE, WA                                                   ",47.652,-122.615,0,,,,
9446807,"BUDD INLET, SOUTH OF GULL HARBOR, WA                              ",47.098,-122.895,1,19.764,57.177,37.413,L
9440581,"Cape Disappointment, WA                                           ",46.300,-124.000,1,12.254,62.476,50.222,M
9440482,"CAPE HORN, COLUMBIA RIVER, WA                                     ",46.152,-123.290,1,9.568,27.473,17.905,M
9440521,"CATHLAMET, COLUMBIA RIVER, WA                                     ",46.202,-123.385,0,,,,
9449424,"Cherry Point, WA                                                  ",48.863,-122.758,1,13.757,17.139,3.382,M
9445938,"CLAM BAY, WA                                                      ",47.573,-122.543,0,,,,
9443826,"CRESCENT BAY, WA                                                  ",48.162,-123.725,0,,,,
9449712,"ECHO BAY, SUCIA ISLANDS, WA                                       ",48.757,-122.897,0,,,,
9444122,"Ediz Hook, WA                                                     ",48.140,-123.413,0,,,,
9447427,"EDMONDS, WA                                                       ",47.813,-122.383,0,,,,
9447659,"EVERETT, WA                                                       ",47.980,-122.223,1,16.247,12.661,-3.586,L
9449896,"FISH CREEK, WA                                                    ",48.463,-122.967,0,,,,
9445016,"Foulweather Bluff, WA                                             ",47.927,-122.617,1,14.605,15.139,0.534,M
9449880,"Friday Harbor, WA                                                 ",48.545,-123.013,1,12.033,13.105,1.072,M
9447883,"Green Bank, WA                                                    ",48.105,-122.570,1,17.039,25.783,8.744,L
9446451,"GREEN POINT, WA                                                   ",47.302,-122.682,0,,,,
9440650,"Greenhead Slough,                                                 ",46.372,-123.950,1,14.89,28.413,13.523,L
9449828,"HANBURY POINT, SAN JUAN ISLAND, WA                                ",48.582,-123.170,1,11.716,11.73,0.014,M
9445526,"HANSVILLE, WA                                                     ",47.918,-122.545,0,,,,
9447855,"HOLLY HARBOR FARMS, WA                                            ",48.027,-122.535,0,,,,
9446500,"HOME, PUGET SOUND, WA                                             ",47.275,-122.758,0,,,,
9440572,"JETTY A, COLUMBIA RIVER, WA                                       ",46.268,-124.037,0,,,,
9443551,"Jim Creek,                                                        ",48.187,-124.063,1,11.855,22.602,10.747,M
9449808,"JOHNS ISLAND, WA                                                  ",48.667,-123.163,0,,,,
9440372,"KALAMA, COLUMBIA RIVER, WA                                        ",46.017,-122.855,0,,,,
9449856,"Kanaka Bay, San Juan Island, WA                                   ",48.485,-123.083,1,11.394,27.884,16.49,M
9448094,"KAYAK PT, PORT SUSAN, WA                                          ",48.137,-122.367,0,,,,
9440171,"KNAPP(THORNES)LNDG, WILLOW BAR, WA                                ",45.742,-122.755,1,4.483,15.74,11.257,S
9440575,"KNAPPTON, WA                                                      ",46.268,-123.827,0,,,,
9448558,"LA CONNER, SWINOMISH SLOUGH, WA                                   ",48.392,-122.497,0,,,,
9442396,"La Push, Quillayute River, WA                                     ",47.913,-124.637,1,13.603,16.132,2.529,M
9447114,"LOCKHEED SHIPYARD (BACKUP), WA                                    ",47.585,-122.360,0,,,,
9447111,"LOCKHEED SHIPYARD TEST SITE, WA                                   ",47.585,-122.360,0,,,,
9447113,"LOCKHEED SHIPYARD,4 IN TEST WELL, WA                              ",47.585,-122.360,0,,,,
9447110,"LOCKHEED SHIPYARD, WA                                             ",47.585,-122.362,0,,,,
9447115,"LOCKHEED SHIPYARD, WA                                             ",47.580,-122.357,0,,,,
